L_inf,L_1,L_2
13.6136474609375,96.31884765625,29.750294184031635
5.7418844401836395,27.693736255168915,8.482569693921608
2.401737707608845,18.098563669947907,4.940072254418133
2.4563508345891023,14.742197467407095,4.654771276166454
5.019244015216827,29.292929857969284,10.116216121865715
6.005946338176727,41.06984794139862,12.810285402597636
1.750244140625,8.993408203125,3.058150053422576
5.947993248701096,24.307473182678223,8.952427329118365
5.918357849121094,28.651935577392578,9.962275866806056
3.259765625,19.150390625,6.9632518016560985
1.858349770307541,9.179248437285423,3.1284162769850274
2.9977009296417236,7.680791854858398,3.5457238626955543
1.787453107361216,7.918416173371952,3.0477823858469266
1.0110530011588708,6.548842086660443,2.0320924360732615
6.757563482504338,26.41290626488626,10.995854258194854
2.4329997301101685,5.0489930510520935,2.6713411011749493
2.5246634483337402,12.034840106964111,4.7376098258930295
1.330322265625,4.490478515625,1.977373359236931
1.447265625,4.2667236328125,1.999166885096766
2.9268259819655214,18.503877302107867,6.388776452250025
0.8704147338867188,3.2263565063476562,1.3212493434745964
0.5352944326587021,1.7729538031853735,0.7471619120392432
7.64825439453125,53.00341796875,14.712120795736105
8.80322265625,28.8980712890625,14.22997371085832
4.0,4.0,4.0
8.999999999999318,8.999999999999318,8.999999999999318
6.499999999999886,6.499999999999886,6.499999999999886
1.5000000000004547,1.5000000000004547,1.5000000000004547
4.333333333332121,4.8333333333368955,4.362084109433476
2.0000000000017053,4.000000000002501,2.8284271247479587
2.5000011920928955,2.500007152557373,2.5000011920954592
3.166666666744277,3.166666666744277,3.166666666744277
1.4999999441206455,3.5000000707805157,2.179449426474412
1.000000002561137,2.0000000026193447,1.4142135624965722
1.897431330755353,3.548405695706606,2.2310537120775753
1.500000002561137,3.5000000067520887,2.1794494753491427
1.928994087036699,4.076923091895878,2.427499925708171
2.000000461935997,2.9999994337558746,2.1213204629759956
2.5000171661376953,4.000110626220703,2.7386378606594417
4.034755418862915,30.165814194479026,9.94722787199915
4.274187803268433,14.729304790496826,7.291034617264786
3.021354355421977,18.00792147108939,6.414644833429745
5.624520395882428,19.615810226649046,8.742174700130606
1.5841649286448956,4.738059071823955,2.243495392359948
1.0246919691562653,3.517281621694565,1.670867267189286
1.5000003576278687,4.0000001192092896,2.2360673377573645
1.000152587890625,3.5008697509765625,1.8030020790716905
6.137719955295324,7.0994643634185195,6.196946749198317
8.00220638141036,11.179984092712402,8.261203245565703
3.5808776969788596,9.291778286162298,4.464411241246006
2.5000000002910383,4.0000000021536835,2.915475947717135
2.0000000001091394,4.000000001055014,2.8284271248079285
2.499999999998863,2.499999999998863,2.499999999998863
3.500000000005457,3.500000000025466,3.500000000005457
1.4999999974697857,3.000000002568413,1.870828693625182
2.0000000027939677,3.000000011641532,2.2360679814565407
3.500000001164153,3.5000000041909516,3.500000001164153
3.999999999998863,3.999999999998863,3.999999999998863
8.616626710630953,13.652118333615363,9.980101790838857
2.048706293106079,3.408909320831299,2.1705839423414526
2.5000000074505806,4.500000027008355,2.8722813365630553
1.9999999999997726,2.9999999999997726,2.2360679774995864
1.5000004768371582,3.5000019967556,2.1794500836929163
1.925311416387558,4.087137341499329,2.3430986094323125
1.453562518581748,4.51552537526004,2.2885033899445246
1.999999888241291,3.500000514090061,2.2912876832677873
4.396575927734375,11.145170092582703,6.512555118089002
1.3691519482526928,3.6903734682127833,2.047928491131899
5.720630726777017,20.734382568858564,9.400318856945722
5.912555098067969,12.562772358767688,6.891309681759626
1.493896484375,3.598388671875,1.9088832146974493
4.5,11.17333984375,6.071232179863365
3.6083189647761174,15.785541004908737,6.565012937163514
4.942417740821838,15.922769844532013,7.173590277846181
2.1245864666998386,5.4777845330536366,2.7318530811486124
4.6314239501953125,9.68865966796875,5.059239533988663
5.44661406497471,17.917103701503947,7.167069165788655
2.00048828125,7.91259765625,3.241293432295594
4.0918465030845255,17.77605248853797,6.274660216365234
3.83984375,11.52001953125,5.058267896607081
3.236328125,12.9951171875,4.975459373294455
0.444091796875,2.17919921875,0.7906161582965032
0.41658973693847656,3.3712024688720703,1.0538852982144586
4.385916477651335,17.065426879911683,6.414739655996661
2.611572265625,8.87841796875,3.450621582095888
1.9789047241210938,10.527786254882812,3.4538093061527575
0.9636688232421875,6.381115436553955,1.913510434808956
2.7291259765625,8.49468994140625,3.2285028533544464
0.6109237670898438,4.321250915527344,1.274021622667485
1.69873046875,7.649169921875,2.402547601254064
0.391204833984375,4.323394775390625,1.1746053395742726
0.4156494140625,4.01788330078125,1.108005849068938
0.42940521240234375,2.863382339477539,0.8498629334256051
0.6270751953125,3.23779296875,0.9879984545280555
0.3839111328125,2.38427734375,0.7429051593638846
