L_inf,L_1,L_2
3.3326053619384766,10.041217803955078,4.600632581430772
3.9873046875,13.013671875,5.862909405612342
3.6009068032726645,15.248184124939144,6.164116457823159
5.245551999658346,20.953390393406153,8.664262248912161
6.838859558105469,24.842567443847656,11.070119787207297
6.376953125,33.7391357421875,11.59948347260682
11.221355563029647,239.78174093924463,39.32126877484278
1.460693359375,14.760986328125,3.298188512847329
1.9589164108037949,15.37143512070179,3.6410707609991406
1.4349632263183594,10.364261627197266,2.7186756877525937
3.18963623046875,21.142044067382812,5.743923095361464
2.701416015625,11.97119140625,3.951130133732225
1.212890625,8.218505859375,2.5183281620979443
1.9415283203125,5.7003173828125,2.334689732033397
2.52001953125,8.1953125,3.1188649035980625
0.2817726135253906,1.3143501281738281,0.4350583356303703
0.9310302734375,2.8785400390625,1.2412146171317193
0.984161376953125,4.744720458984375,1.796676450882584
1.5419445037841797,4.585136413574219,2.2206053441895524
1.1076068878173828,4.094350814819336,1.8327149336623911
2.0512914657592773,5.049213409423828,2.4200010793476014
1.5328997075557709,3.6561896800994873,1.856895144965142
1.024081600829959,2.5477300081402063,1.2567523452078415
0.964111328125,2.235107421875,1.1797713950937907
1.00439453125,3.021484375,1.5881092254203533
1.5029296875,3.0224609375,1.8760760716304095
0.5001286268234253,1.0014630556106567,0.7072160433538195
1.0000004163011909,2.0000000008149073,1.2247450416787589
0.5000000507570803,1.9999999883584678,0.9999999941792367
3.0000000000400178,3.5000000000654836,3.04138126519277
0.500000074505806,0.5000001676380634,0.5000000745058093
1.017988283187151,1.7445990033447742,1.1652633854006882
1.500000074505806,2.0000007897615433,1.5811389997220573
1.5000000596046448,2.000000238418579,1.58113891490309
0.9999999992433004,1.4999999990686774,1.1180339876045196
0.9999999983701855,0.9999999989522621,0.9999999983701855
0.9606383740901947,2.2829789891839027,1.1718857681906938
5.110357465930861,285.21962076654427,28.710819518797862
5.7864305167159955,139.8399142679782,21.984629721453096
1.264007568359375,11.7642822265625,3.06588756668016
5.29078533500433,18.8932326734066,7.538330971413674
6.31201171875,24.681396484375,10.133752457220924
3.0207977294921875,9.934921264648438,4.3111433682485085
2.0268062241375446,9.664211213588715,3.5994793822344233
10.676386564970016,20.90918356180191,14.788352324144975
4.180908203125,13.037841796875,5.508766263533549
3.146554946899414,8.764362812042236,3.7956089083937066
4.623704060912132,25.18754506111145,8.588795062308206
4.1707547307014465,14.41982053220272,6.4923354397637
3.658203125,4.9306640625,3.873190795871428
0.8783469200134277,4.748721599578857,1.6106160755187249
0.8130396902561188,7.0944162011146545,1.8815620587790463
0.5140380859375,3.8009033203125,1.0867694405498933
1.415618896484375,7.052947998046875,2.3009388338196124
4.539069890975952,9.989981353282928,5.661878153355227
1.4319090843200684,3.6597867012023926,1.6793873456582515
0.5287155364640057,4.992334240116179,1.3306365437664505
0.6849108338356018,5.778015196323395,1.5667815181360887
0.53125,4.495849609375,1.2880338552731696
0.7392578125,5.90234375,1.6387939771371622
0.5408723652362823,5.252653628587723,1.4703967192853666
0.5676842927932739,5.106388688087463,1.4432329217987998
0.617919921875,4.88739013671875,1.3251980997279744
0.5162606239318848,4.461993515491486,1.2455977475565745
0.43059855606406927,3.9014447955414653,1.090097184576058
0.6311751008033752,4.532470703125,1.3423376355633023
0.4332275390625,2.4207763671875,0.8642202509244756
0.4344778060913086,3.416806221008301,1.024067642560806
0.47789037227630615,3.203222095966339,0.9931891450506529
0.3583831787109375,1.5802154541015625,0.5612593442349685
0.37310791015625,1.23480224609375,0.5298336833052676
0.352996826171875,2.160888671875,0.7183709661203072
1.4297468662261963,5.692127704620361,1.9197405741684532
1.25146484375,5.270751953125,1.9459376881680353
0.7731871604919434,4.081298828125,1.4817368708273224
0.352020263671875,2.0654659271240234,0.7284166630165005
0.7737719257420395,3.995056046114769,1.3334731097243762
0.446044921875,2.42724609375,0.8329025685057216
0.4962723618373275,3.033968983683735,1.055389125753731
0.42180205340264365,3.478093802172225,0.992165830683685
0.662139892578125,3.8887939453125,1.227205919415778
0.3979034423828125,3.124481201171875,0.9787986159612957
0.40374326705932617,3.4036717414855957,1.0059382278699291
0.4215216636657715,3.7284933030605316,1.0662428942886872
0.3530731201171875,1.7741851806640625,0.6103683506564135
0.6022607684135437,4.8612677454948425,1.3981285896209688
